9.9.2020. 3:47:17	0.000000000000E+0	2.012410000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:19	0.000000000000E+0	2.012420000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:20	0.000000000000E+0	2.012430000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:22	0.000000000000E+0	2.012440000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:23	0.000000000000E+0	2.012440000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:25	0.000000000000E+0	2.012440000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:26	0.000000000000E+0	2.012440000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:28	0.000000000000E+0	2.012450000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:29	0.000000000000E+0	2.012450000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:31	0.000000000000E+0	2.012450000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:32	0.000000000000E+0	2.012460000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:34	0.000000000000E+0	2.012460000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:35	0.000000000000E+0	2.012480000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:37	0.000000000000E+0	2.012480000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:38	0.000000000000E+0	2.012480000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:40	0.000000000000E+0	2.012490000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:41	0.000000000000E+0	2.012490000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:43	0.000000000000E+0	2.012500000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:44	0.000000000000E+0	2.012510000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:46	0.000000000000E+0	2.012510000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:47	0.000000000000E+0	2.012510000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:49	0.000000000000E+0	2.012520000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:50	0.000000000000E+0	2.012530000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:52	0.000000000000E+0	2.012530000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:53	0.000000000000E+0	2.012540000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:55	0.000000000000E+0	2.012540000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:56	0.000000000000E+0	2.012550000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:58	0.000000000000E+0	2.012550000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:47:59	0.000000000000E+0	2.012550000000E+2	3.00000000E+2	OFF	0.00000000E+0
9.9.2020. 3:48:01	0.000000000000E+0	2.012560000000E+2	3.00000000E+2	OFF	0.00000000E+0
